S000001335	YIL073C	SPO22	SPOrulation	ZIP4	Meiosis-specific protein essential for chromosome synapsis	S. cerevisiae	ORF
S000001336	YIL074C	SER33	SERine requiring	phosphoglycerate dehydrogenase SER33	3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase	S. cerevisiae	ORF
S000001337	YIL075C	RPN2	Regulatory Particle Non-ATPase	proteasome regulatory particle base subunit RPN2|SEN3	Subunit of the 26S proteasome	S. cerevisiae	ORF
S000001338	YIL076W	SEC28	SECretory	ANU2|coatomer subunit epsilon	Epsilon-COP subunit of the coatomer	S. cerevisiae	ORF
S000001339	YIL077C	RCI37	Respiratory Chain Interacting protein of ~37 kDa	MRX17	Protein that associates with the large mitoribosomal subunit	S. cerevisiae	ORF
S000001340	YIL078W	THS1	THreonyl tRNA Synthetase	threonine--tRNA ligase THS1	Threonyl-tRNA synthetase	S. cerevisiae	ORF
S000001341	YIL079C	AIR1	Arginine methyltransferase-Interacting RING finger protein	TRAMP complex RNA-binding subunit	Zinc knuckle protein	S. cerevisiae	ORF
S000001344	YIL082W	""	""	""	Retrotransposon TYA Gag gene co-transcribed with TYB Pol	S. cerevisiae	ORF
S000001345	YIL083C	CAB2	Coenzyme A Biosynthesis	phosphopantothenate--cysteine ligase CAB2	Phosphopantothenoylcysteine synthetase (PPCS)	S. cerevisiae	ORF
S000001346	YIL084C	SDS3	Suppressor of Defective Silencing	""	Component of the Rpd3L histone deacetylase complex	S. cerevisiae	ORF
S000001347	YIL085C	KTR7	Kre Two Related	putative mannosyltransferase	Putative mannosyltransferase involved in protein glycosylation	S. cerevisiae	ORF
S000001348	YIL086C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001349	YIL087C	AIM19	Altered Inheritance rate of Mitochondria	LRC2	Protein of unknown function	S. cerevisiae	ORF
S000001350	YIL088C	AVT7	Amino acid Vacuolar Transport	""	Vacuolar amino acid transporter	S. cerevisiae	ORF
S000001351	YIL089W	""	""	""	Protein of unknown function found in the ER and vacuole lumen	S. cerevisiae	ORF
S000001352	YIL090W	ICE2	Inheritance of Cortical ER	""	Integral ER membrane protein with type-III transmembrane domains	S. cerevisiae	ORF
S000001353	YIL091C	UTP25	U Three Protein	rRNA-binding ribosome biosynthesis protein UTP25	Nucleolar protein	S. cerevisiae	ORF
S000001354	YIL092W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001355	YIL093C	RSM25	Ribosomal Small subunit of Mitochondria	mitochondrial 37S ribosomal protein RSM25|mS23	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000001356	YIL094C	LYS12	LYSine requiring	homoisocitrate dehydrogenase|LYS10|LYS11	Homo-isocitrate dehydrogenase	S. cerevisiae	ORF
S000001357	YIL095W	PRK1	p53 Regulatory Kinase	PAK1|serine/threonine protein kinase PRK1	Ser/Thr protein kinase	S. cerevisiae	ORF
S000001358	YIL096C	BMT5	Base Methyltransferase of Twenty five S rRNA 5	25S rRNA (uracil2634-N3)-methyltransferase	Methyltransferase required for m3U2634 methylation of the 25S rRNA	S. cerevisiae	ORF
S000001359	YIL097W	FYV10	Function required for Yeast Viability	GID9|glucose-induced degradation complex subunit FYV10	Subunit of GID complex	S. cerevisiae	ORF
S000001360	YIL098C	FMC1	Formation of Mitochondrial Complexes	""	Mitochondrial matrix protein	S. cerevisiae	ORF
S000001361	YIL099W	SGA1	Sporulation-specific GlycoAmylase	glucan 1,4-alpha-glucosidase	Intracellular sporulation-specific glucoamylase	S. cerevisiae	ORF
S000001363	YIL101C	XBP1	XhoI site-Binding Protein	""	Transcriptional repressor	S. cerevisiae	ORF
S000001364	YIL102C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001365	YIL103W	DPH1	DiPHthamide biosynthesis	2-(3-amino-3-carboxypropyl)histidine synthase|KIF48	Protein required for synthesis of diphthamide	S. cerevisiae	ORF
S000001366	YIL104C	SHQ1	Small nucleolar RNAs of the box H/ACA family Quantitative accumulation	Hsp90 cochaperone SHQ1	Chaperone protein	S. cerevisiae	ORF
S000001367	YIL105C	SLM1	Synthetic Lethal with Mss4	LIT2|phosphatidylinositol 4,5-bisphosphate-binding protein	Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p	S. cerevisiae	ORF
S000001368	YIL106W	MOB1	Mps One Binder	""	Component of the mitotic exit network	S. cerevisiae	ORF
S000001369	YIL107C	PFK26	6-PhosphoFructo-2-Kinase	6-phosphofructo-2-kinase|PFK2|PFK-2	6-phosphofructo-2-kinase	S. cerevisiae	ORF
S000001370	YIL108W	""	""	putative metalloendopeptidase	Putative metalloendopeptidase	S. cerevisiae	ORF
S000001371	YIL109C	SEC24	SECretory	ANU1|COPII subunit SEC24	Component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat	S. cerevisiae	ORF
S000001372	YIL110W	HPM1	Histidine Protein Methyltransferase	MNI1|protein-histidine N-methyltransferase	AdoMet-dependent methyltransferase	S. cerevisiae	ORF
S000001373	YIL111W	COX5B	Cytochrome c OXidase	cytochrome c oxidase subunit Vb	Subunit Vb of cytochrome c oxidase	S. cerevisiae	ORF
S000001374	YIL112W	HOS4	Hda One Similar	""	Subunit of the Set3 complex	S. cerevisiae	ORF
S000001375	YIL113W	SDP1	Stress-inducible Dual specificity Phosphatase	mitogen-activated protein kinase tyrosine protein phosphatase SDP1	Stress-inducible dual-specificity MAP kinase phosphatase	S. cerevisiae	ORF
S000001376	YIL114C	POR2	PORin	putative porin POR2|YVDAC2	Putative mitochondrial porin (voltage-dependent anion channel)	S. cerevisiae	ORF
S000001377	YIL115C	NUP159	NUclear Pore	FG-nucleoporin NUP159|NUP158|RAT7	FG-nucleoporin component of central core of the nuclear pore complex	S. cerevisiae	ORF
S000001378	YIL116W	HIS5	HIStidine requiring	histidinol-phosphate transaminase	Histidinol-phosphate aminotransferase	S. cerevisiae	ORF
S000001379	YIL117C	PRM5	Pheromone-Regulated Membrane protein	pheromone-regulated protein PRM5	Pheromone-regulated protein, predicted to have 1 transmembrane segment	S. cerevisiae	ORF
S000001380	YIL118W	RHO3	Ras HOmolog	Rho family GTPase RHO3	Non-essential small GTPase of the Rho/Rac family of Ras-like proteins	S. cerevisiae	ORF
S000001381	YIL119C	RPI1	Ras-cAMP Pathway Inhibitor	""	Transcription factor, allelic differences between S288C and Sigma1278b	S. cerevisiae	ORF
S000001382	YIL120W	QDR1	QuiniDine Resistance	multidrug transporter	Multidrug transporter of the major facilitator superfamily	S. cerevisiae	ORF
S000001383	YIL121W	QDR2	QuiniDine Resistance	cation transporter	Plasma membrane transporter of the major facilitator superfamily	S. cerevisiae	ORF
S000001384	YIL122W	POG1	Promoter Of Growth	""	DNA-binding transcriptional activator	S. cerevisiae	ORF
S000001385	YIL123W	SIM1	Start Independent of Mitosis	putative glucosidase SIM1	Protein of the SUN family (Sim1p, Uth1p, Nca3p, Sun4p)	S. cerevisiae	ORF
S000001386	YIL124W	AYR1	1-AcyldihYdroxyacetone-phosphate Reductase	acylglycerone-phosphate reductase|GBG1	Bifunctional triacylglycerol lipase and 1-acyl DHAP reductase	S. cerevisiae	ORF
S000001387	YIL125W	KGD1	alpha-KetoGlutarate Dehydrogenase	alpha-ketoglutarate dehydrogenase KGD1|OGD1	Subunit of the mitochondrial alpha-ketoglutarate dehydrogenase complex	S. cerevisiae	ORF
S000001388	YIL126W	STH1	SNF Two Homolog	NPS1|RSC chromatin remodeling complex ATPase subunit STH1	ATPase component of the RSC chromatin remodeling complex	S. cerevisiae	ORF
S000001389	YIL127C	RRT14	Regulator of rDNA Transcription	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001390	YIL128W	MET18	METhionine requiring	MMS19	Component of cytosolic iron-sulfur protein assembly (CIA) machinery	S. cerevisiae	ORF
S000001391	YIL129C	TAO3	Transcriptional Activator of OCH1	PAG1	Component of the RAM signaling network	S. cerevisiae	ORF
S000001392	YIL130W	ASG1	Activator of Stress Genes	""	Zinc cluster protein proposed to be a transcriptional regulator	S. cerevisiae	ORF
S000001393	YIL131C	FKH1	ForK head Homolog	forkhead family transcription factor FKH1	Forkhead family transcription factor	S. cerevisiae	ORF
S000001394	YIL132C	CSM2	Chromosome Segregation in Meiosis	""	Subunit of the Shu complex (aka PCSS complex)	S. cerevisiae	ORF
S000001395	YIL133C	RPL16A	Ribosomal Protein of the Large subunit	L13|L16A|L21A|ribosomal 60S subunit protein L16A|rp22|RPL13|uL13|YL15	Ribosomal 60S subunit protein L16A	S. cerevisiae	ORF
S000001396	YIL134W	FLX1	FLavin eXchange	flavin adenine dinucleotide transporter FLX1	Mitochondrial flavin adenine dinucleotide transporter	S. cerevisiae	ORF
S000001397	YIL135C	VHS2	Viable in a Hal3 Sit4 background	""	Regulator of septin dynamics	S. cerevisiae	ORF
S000001398	YIL136W	OM45	Outer Membrane	""	Mitochondrial outer membrane protein of unknown function	S. cerevisiae	ORF
S000001399	YIL137C	TMA108	Translation Machinery Associated	RBF108|TAE3	Ribosome-associated, nascent chain binding factor	S. cerevisiae	ORF
S000001400	YIL138C	TPM2	TroPoMyosin	tropomyosin TPM2	Minor isoform of tropomyosin	S. cerevisiae	ORF
S000001401	YIL139C	REV7	REVersionless	""	Accessory subunit of DNA polymerase zeta	S. cerevisiae	ORF
S000001402	YIL140W	AXL2	AXiaL 2 bud site selection	BUD10|SRO4	Integral plasma membrane protein	S. cerevisiae	ORF
S000001404	YIL142W	CCT2	Chaperonin Containing TCP-1	BIN3|chaperonin-containing T-complex subunit CCT2|TCP2	Subunit beta of the cytosolic chaperonin Cct ring complex	S. cerevisiae	ORF
S000001405	YIL143C	SSL2	Suppressor of Stem-Loop mutation	LOM3|RAD25|TFIIH/NER complex ATPase/helicase subunit SSL2	Component of RNA polymerase transcription factor TFIIH holoenzyme	S. cerevisiae	ORF
S000001406	YIL144W	NDC80	Nuclear Division Cycle	HEC1|kinetochore-associated Ndc80 complex subunit NDC80|TID3	Component of the kinetochore-associated Ndc80 complex	S. cerevisiae	ORF
S000001407	YIL145C	PAN6	PANtothenate biosynthesis	pantoate--beta-alanine ligase PAN6	Pantothenate synthase	S. cerevisiae	ORF
S000001408	YIL146C	ATG32	AuTophaGy related	ECM37|mitophagy protein ATG32	Mitochondrial outer membrane protein required to initiate mitophagy	S. cerevisiae	ORF
S000001409	YIL147C	SLN1	Synthetic Lethal of N-end rule	histidine kinase|YPD2	Transmembrane histidine phosphotransfer kinase and osmosensor	S. cerevisiae	ORF
S000001410	YIL148W	RPL40A	Ribosomal Protein of the Large subunit	CEP52A|eL40|L40A|L40e|UB11|UBI1|ubiquitin-ribosomal 60S subunit protein L40A fusion protein	Ubiquitin-ribosomal 60S subunit protein L40A fusion protein	S. cerevisiae	ORF
S000001411	YIL149C	MLP2	Myosin-Like Protein	""	Myosin-like protein associated with the nuclear envelope	S. cerevisiae	ORF
S000001412	YIL150C	MCM10	MiniChromosome Maintenance	DNA43	Essential chromatin-associated protein	S. cerevisiae	ORF
S000001413	YIL151C	ESL1	EST/SMG-like	""	hEST1A/B (SMG5/6)-like protein	S. cerevisiae	ORF
S000001414	YIL152W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001415	YIL153W	RRD1	Resistant to Rapamycin Deletion	peptidylprolyl isomerase RRD1|YPA1	Peptidyl-prolyl cis/trans-isomerase	S. cerevisiae	ORF
S000001416	YIL154C	IMP2'	Independent of Mitochondrial Particle	IMP2	Transcriptional activator involved in maintenance of ion homeostasis	S. cerevisiae	ORF
S000001417	YIL155C	GUT2	Glycerol UTilization	glycerol-3-phosphate dehydrogenase	Mitochondrial glycerol-3-phosphate dehydrogenase	S. cerevisiae	ORF
S000001418	YIL156W	UBP7	UBiquitin-specific Protease	ubiquitin-specific protease UBP7	Ubiquitin-specific protease that cleaves ubiquitin-protein fusions	S. cerevisiae	ORF
S000001419	YIL157C	COA1	Cytochrome Oxidase Assembly	FMP35	Mitochondrial inner membrane protein	S. cerevisiae	ORF
S000001420	YIL158W	AIM20	Altered Inheritance rate of Mitochondria	""	Protein of unknown function	S. cerevisiae	ORF
S000001421	YIL159W	BNR1	BNi1 Related	formin BNR1	Formin	S. cerevisiae	ORF
S000001422	YIL160C	POT1	Peroxisomal Oxoacyl Thiolase	acetyl-CoA C-acyltransferase|FOX3|POX3	3-ketoacyl-CoA thiolase with broad chain length specificity	S. cerevisiae	ORF
S000001423	YIL161W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001424	YIL162W	SUC2	SUCrose	beta-fructofuranosidase SUC2	Invertase	S. cerevisiae	ORF
S000001425	YIL163C	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000001426	YIL164C	NIT1	NITrilase superfamily	""	Nitrilase	S. cerevisiae	ORF
S000001427	YIL165C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001428	YIL166C	SOA1	SulfOnAte transport	""	Sulfonate and inorganic sulfur transporter	S. cerevisiae	ORF
S000001431	YIL169C	CSS1	Condition Specific Secretion	HPF1'	Protein of unknown function, secreted when constitutively expressed	S. cerevisiae	ORF
S000001434	YIL172C	IMA3	IsoMAltase	oligo-1,6-glucosidase IMA3	Alpha-glucosidase	S. cerevisiae	ORF
S000001435	YIL173W	VTH1	Vps Ten Homolog	signal sequence-binding protein	Putative membrane glycoprotein	S. cerevisiae	ORF
S000001438	YIL176C	PAU14	seriPAUperin	seripauperin PAU14	Protein of unknown function	S. cerevisiae	ORF
S000001439	YIL177C	""	""	Y' element ATP-dependent helicase	Putative Y' element ATP-dependent helicase	S. cerevisiae	ORF
S000001440	YIR001C	SGN1	Slower Growth on Non-fermentable carbon sources	RBP1|RBP29	Cytoplasmic RNA-binding protein	S. cerevisiae	ORF
S000001441	YIR002C	MPH1	Mutator PHenotype	3'-5' DNA helicase	3'-5' DNA helicase involved in error-free bypass of DNA lesions	S. cerevisiae	ORF
S000001442	YIR003W	AIM21	Altered Inheritance rate of Mitochondria	""	Subunit of a complex that associates with actin filaments	S. cerevisiae	ORF
S000001443	YIR004W	DJP1	DnaJ Protein	ICS1|PAS22	ER-associated chaperone involved in protein targeting	S. cerevisiae	ORF
S000001444	YIR005W	IST3	Increased Sodium Tolerance	SNU17|U2 snRNP complex subunit IST3	Component of the U2 snRNP	S. cerevisiae	ORF
S000001445	YIR006C	PAN1	Poly(A)-binding protein-dependent poly(A) riboNuclease	DIM2|MDP3|MIP3	Part of actin cytoskeleton-regulatory complex Pan1p-Sla1p-End3p	S. cerevisiae	ORF
S000001446	YIR007W	EGH1	Cryptococcus neoformans EGCrP2 Homolog	hydrolase	Steryl-beta-glucosidase with broad specificity for aglycones	S. cerevisiae	ORF
S000001447	YIR008C	PRI1	DNA PRImase	DNA primase subunit PRI1	Subunit of DNA primase	S. cerevisiae	ORF
S000001448	YIR009W	MSL1	MUD Synthetic Lethal	U2 snRNP complex subunit MSL1|YIB9|YIB9w	U2B component of U2 snRNP	S. cerevisiae	ORF
S000001449	YIR010W	DSN1	Dosage Suppressor of NNF1	MIND complex subunit DSN1	Essential component of the outer kinetochore MIND complex	S. cerevisiae	ORF
S000001450	YIR011C	STS1	Sec Twenty-three Suppressor 1	DBF8|SSM5	Protein required for localizing proteasomes to the nucleus	S. cerevisiae	ORF
S000001451	YIR012W	SQT1	Suppressor of QSR1 Truncations	""	Specific assembly chaperone for ribosomal protein Rpl10p	S. cerevisiae	ORF
S000001452	YIR013C	GAT4	""	""	Protein containing GATA family zinc finger motifs	S. cerevisiae	ORF
S000001453	YIR014W	VLD1	Vacuole Localized Dsc protein	""	Component of Dsc E3 ligase complex in vacuolar membranes	S. cerevisiae	ORF
S000001454	YIR015W	RPR2	RNase P Ribonucleoprotein	ribonuclease P protein subunit RPR2	Subunit of nuclear RNase P	S. cerevisiae	ORF
S000001455	YIR016W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001456	YIR017C	MET28	METhionine	""	bZIP transcriptional activator in the Cbf1p-Met4p-Met28p complex	S. cerevisiae	ORF
S000001457	YIR018W	YAP5	Yeast AP-1	""	Basic leucine zipper (bZIP) iron-sensing transcription factor	S. cerevisiae	ORF
S000001458	YIR019C	FLO11	FLOcculation	MUC1|STA4	GPI-anchored cell surface glycoprotein (flocculin)	S. cerevisiae	ORF
S000001459	YIR020C	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000001460	YIR021W	MRS1	Mitochondrial RNA Splicing	PET157	Splicing protein	S. cerevisiae	ORF
S000001461	YIR022W	SEC11	SECretory	signal peptidase complex catalytic subunit SEC11	18kDa catalytic subunit of the Signal Peptidase Complex (SPC)	S. cerevisiae	ORF
S000001462	YIR023W	DAL81	Degradation of Allantoin	DURL|UGA35	Positive regulator of genes in multiple nitrogen degradation pathways	S. cerevisiae	ORF
S000001463	YIR024C	INA22	INner membrane Assembly 22 kDa	GIF1	F1F0 ATP synthase peripheral stalk assembly factor	S. cerevisiae	ORF
S000001464	YIR025W	MND2	Meiotic Nuclear Divisions	""	Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C)	S. cerevisiae	ORF
S000001465	YIR026C	YVH1	Yeast vaccinia virus VH1 Homolog	tyrosine protein phosphatase YVH1	Dual specificity protein phosphatase	S. cerevisiae	ORF
S000001466	YIR027C	DAL1	Degradation of Allantoin	allantoinase	Allantoinase	S. cerevisiae	ORF
S000001467	YIR028W	DAL4	Degradation of Allantoin	allantoin permease	Allantoin permease	S. cerevisiae	ORF
S000001468	YIR029W	DAL2	Degradation of Allantoin	ALC1|allantoicase	Allantoicase	S. cerevisiae	ORF
S000001469	YIR030C	DCG1	Dal80p-Controlled Gene	""	Protein of unknown function	S. cerevisiae	ORF
S000001470	YIR031C	DAL7	Degradation of Allantoin	malate synthase DAL7|MLS2|MSL2	Malate synthase	S. cerevisiae	ORF
S000001471	YIR032C	DAL3	Degradation of Allantoin	ureidoglycolate hydrolase	Ureidoglycolate lyase	S. cerevisiae	ORF
S000001472	YIR033W	MGA2	Multicopy suppressor of GAm1 (snf2)	""	ER membrane protein involved in regulation of OLE1 transcription	S. cerevisiae	ORF
S000001473	YIR034C	LYS1	LYSine requiring	saccharopine dehydrogenase (NAD+, L-lysine-forming)	Saccharopine dehydrogenase (NAD+, L-lysine-forming)	S. cerevisiae	ORF
S000001474	YIR035C	NRE1	Novel REductase	sepiapterin reductase family protein	Putative cytoplasmic short-chain dehydrogenase/reductase	S. cerevisiae	ORF
S000001475	YIR036C	IRC24	Increased Recombination Centers	sepiapterin reductase family protein IRC24	Putative benzil reductase	S. cerevisiae	ORF
S000001476	YIR037W	HYR1	HYdroperoxide Resistance	GPX3|ORP1|peroxiredoxin HYR1	Glutathione peroxidase	S. cerevisiae	ORF
S000001477	YIR038C	GTT1	GlutaThione Transferase	bifunctional glutathione transferase/peroxidase	ER associated glutathione S-transferase	S. cerevisiae	ORF
S000001478	YIR039C	YPS6	YaPSin	aspartyl protease	Putative GPI-anchored aspartic protease	S. cerevisiae	ORF
S000001480	YIR041W	PAU15	seriPAUperin	seripauperin PAU15	Protein of unknown function	S. cerevisiae	ORF
S000001481	YIR042C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000001484	YKL001C	MET14	METhionine requiring	adenylyl-sulfate kinase	Adenylylsulfate kinase	S. cerevisiae	ORF
S000001485	YKL002W	DID4	Doa4-Independent Degradation	CHM2|ESCRT-III subunit protein DID4|GRD7|REN1|VPL2|VPS14|VPS2|VPT14	Class E Vps protein of the ESCRT-III complex	S. cerevisiae	ORF
S000001486	YKL003C	MRP17	Mitochondrial Ribosomal Protein	bS6m|mitochondrial 37S ribosomal protein YmS16	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000001487	YKL004W	AUR1	AUreobasidin A Resistance	inositol phosphorylceramide synthase	Phosphatidylinositol:ceramide phosphoinositol transferase	S. cerevisiae	ORF
S000001488	YKL005C	BYE1	BYpass of ESS1	""	Negative regulator of transcription elongation	S. cerevisiae	ORF
S000001489	YKL006W	RPL14A	Ribosomal Protein of the Large subunit	eL14|L14A|L14e|ribosomal 60S subunit protein L14A	Ribosomal 60S subunit protein L14A	S. cerevisiae	ORF
